genus|total_label|passport_label|label|group|group_order|signature|g0|r|dim|con|cc|braid|topological|jacobian_decomp|genvec|connected_genvec|trans_group|min_deg|hyperelliptic|hyp_involution|eqn|cyclic_trigonal|cinv|full_label|full_auto|signH
4|4.6-1.1.2-2.1.9|4.6-1.1.2-2.1|4.6-1.1.2-2|6.1|6|[1, 2, 2]|1|2|2|[ "2A", "2A" ]|[1, 9]|NULL|NULL|[ [ 1, 1, 1 ], [ 1, 1, 2 ], [ 1, 2, 3 ] ]|[ 3, 0, 2, 2 ]|[ "b", "Id(G)", "ba", "ba" ]|3T2|3|NULL|NULL|NULL|NULL|NULL|4.12-4.0.2-2-2-2-2|12.4|[0, 2, 2, 2, 2, 2]
4|4.6-1.1.2-2.1.11|4.6-1.1.2-2.1|4.6-1.1.2-2|6.1|6|[1, 2, 2]|1|2|2|[ "2A", "2A" ]|[1, 11]|NULL|NULL|[ [ 1, 1, 1 ], [ 1, 1, 2 ], [ 1, 2, 3 ] ]|[ 3, 3, 2, 2 ]|[ "b", "b", "ba", "ba" ]|3T2|3|NULL|NULL|NULL|NULL|NULL|4.12-4.0.2-2-2-2-2|12.4|[0, 2, 2, 2, 2, 2]
4|4.6-1.1.2-2.1.13|4.6-1.1.2-2.1|4.6-1.1.2-2|6.1|6|[1, 2, 2]|1|2|2|[ "2A", "2A" ]|[1, 13]|NULL|NULL|[ [ 1, 1, 1 ], [ 1, 1, 2 ], [ 1, 2, 3 ] ]|[ 3, 4, 2, 2 ]|[ "b", "b^2", "ba", "ba" ]|3T2|3|NULL|NULL|NULL|NULL|NULL|4.12-4.0.2-2-2-2-2|12.4|[0, 2, 2, 2, 2, 2]
4|4.6-1.1.2-2.1.15|4.6-1.1.2-2.1|4.6-1.1.2-2|6.1|6|[1, 2, 2]|1|2|2|[ "2A", "2A" ]|[1, 15]|NULL|NULL|[ [ 1, 1, 1 ], [ 1, 1, 2 ], [ 1, 2, 3 ] ]|[ 2, 1, 2, 1 ]|[ "ba", "a", "ba", "a" ]|3T2|3|NULL|NULL|NULL|NULL|NULL|4.12-4.0.2-2-2-2-2|12.4|[0, 2, 2, 2, 2, 2]
4|4.6-1.1.2-2.1.17|4.6-1.1.2-2.1|4.6-1.1.2-2|6.1|6|[1, 2, 2]|1|2|2|[ "2A", "2A" ]|[1, 17]|NULL|NULL|[ [ 1, 1, 1 ], [ 1, 1, 2 ], [ 1, 2, 3 ] ]|[ 4, 0, 2, 2 ]|[ "b^2", "Id(G)", "ba", "ba" ]|3T2|3|NULL|NULL|NULL|NULL|NULL|4.12-4.0.2-2-2-2-2|12.4|[0, 2, 2, 2, 2, 2]
4|4.6-1.1.2-2.1.18|4.6-1.1.2-2.1|4.6-1.1.2-2|6.1|6|[1, 2, 2]|1|2|2|[ "2A", "2A" ]|[1, 18]|NULL|NULL|[ [ 1, 1, 1 ], [ 1, 1, 2 ], [ 1, 2, 3 ] ]|[ 4, 3, 2, 2 ]|[ "b^2", "b", "ba", "ba" ]|3T2|3|NULL|NULL|NULL|NULL|NULL|4.12-4.0.2-2-2-2-2|12.4|[0, 2, 2, 2, 2, 2]
4|4.6-1.1.2-2.1.19|4.6-1.1.2-2.1|4.6-1.1.2-2|6.1|6|[1, 2, 2]|1|2|2|[ "2A", "2A" ]|[1, 19]|NULL|NULL|[ [ 1, 1, 1 ], [ 1, 1, 2 ], [ 1, 2, 3 ] ]|[ 4, 4, 2, 2 ]|[ "b^2", "b^2", "ba", "ba" ]|3T2|3|NULL|NULL|NULL|NULL|NULL|4.12-4.0.2-2-2-2-2|12.4|[0, 2, 2, 2, 2, 2]
4|4.6-1.1.2-2.1.20|4.6-1.1.2-2.1|4.6-1.1.2-2|6.1|6|[1, 2, 2]|1|2|2|[ "2A", "2A" ]|[1, 20]|NULL|NULL|[ [ 1, 1, 1 ], [ 1, 1, 2 ], [ 1, 2, 3 ] ]|[ 5, 0, 2, 2 ]|[ "b^2a", "Id(G)", "ba", "ba" ]|3T2|3|NULL|NULL|NULL|NULL|NULL|4.12-4.0.2-2-2-2-2|12.4|[0, 2, 2, 2, 2, 2]
4|4.6-1.1.2-2.1.21|4.6-1.1.2-2.1|4.6-1.1.2-2|6.1|6|[1, 2, 2]|1|2|2|[ "2A", "2A" ]|[1, 21]|NULL|NULL|[ [ 1, 1, 1 ], [ 1, 1, 2 ], [ 1, 2, 3 ] ]|[ 5, 2, 2, 1 ]|[ "b^2a", "ba", "ba", "a" ]|3T2|3|NULL|NULL|NULL|NULL|NULL|4.12-4.0.2-2-2-2-2|12.4|[0, 2, 2, 2, 2, 2]
4|4.6-1.1.2-2.1.23|4.6-1.1.2-2.1|4.6-1.1.2-2|6.1|6|[1, 2, 2]|1|2|2|[ "2A", "2A" ]|[1, 23]|NULL|NULL|[ [ 1, 1, 1 ], [ 1, 1, 2 ], [ 1, 2, 3 ] ]|[ 5, 5, 2, 2 ]|[ "b^2a", "b^2a", "ba", "ba" ]|3T2|3|NULL|NULL|NULL|NULL|NULL|4.12-4.0.2-2-2-2-2|12.4|[0, 2, 2, 2, 2, 2]
4|4.6-2.1.2-2.1.1|4.6-2.1.2-2.1|4.6-2.1.2-2|6.2|6|[1, 2, 2]|1|2|2|[ "2A", "2A" ]|[1, 1]|NULL|NULL|[ [ 1, 1, 1 ], [ 1, 1, 2 ], [ 2, 1, 4 ] ]|[ 153, 0, 450, 450 ]|[ "a^5", "Id(G)", "a^3", "a^3" ]|6T1|6|NULL|NULL|NULL|NULL|NULL|4.12-4.0.2-2-2-2-2|12.4|[0, 2, 2, 2, 2, 2]
4|4.12-3.1.2.1.3|4.12-3.1.2.1|4.12-3.1.2|12.3|12|[1, 2]|1|1|1|[ "2A" ]|[1, 3]|NULL|NULL|[ [ 1, 1, 1 ], [ 1, 3, 4 ] ]|[ 3, 15, 7 ]|[ "a", "cba^2", "c" ]|4T4|4|NULL|NULL|NULL|NULL|NULL|4.24-12.0.2-2-2-4|24.12|[0, 2, 2, 2, 4]
4|4.12-3.1.2.1.5|4.12-3.1.2.1|4.12-3.1.2|12.3|12|[1, 2]|1|1|1|[ "2A" ]|[1, 5]|NULL|NULL|[ [ 1, 1, 1 ], [ 1, 3, 4 ] ]|[ 4, 20, 7 ]|[ "a^2", "ba", "c" ]|4T4|4|NULL|NULL|NULL|NULL|NULL|4.24-12.0.2-2-2-4|24.12|[0, 2, 2, 2, 4]
4|4.12-3.1.2.1.11|4.12-3.1.2.1|4.12-3.1.2|12.3|12|[1, 2]|1|1|1|[ "2A" ]|[1, 11]|NULL|NULL|[ [ 1, 1, 1 ], [ 1, 3, 4 ] ]|[ 20, 4, 7 ]|[ "ba", "a^2", "c" ]|4T4|4|NULL|NULL|NULL|NULL|NULL|4.24-12.0.2-2-2-4|24.12|[0, 2, 2, 2, 4]
4|4.12-3.1.2.1.16|4.12-3.1.2.1|4.12-3.1.2|12.3|12|[1, 2]|1|1|1|[ "2A" ]|[1, 16]|NULL|NULL|[ [ 1, 1, 1 ], [ 1, 3, 4 ] ]|[ 19, 12, 7 ]|[ "ba^2", "cba", "c" ]|4T4|4|NULL|NULL|NULL|NULL|NULL|4.24-12.0.2-2-2-4|24.12|[0, 2, 2, 2, 4]
4|4.12-3.1.2.1.18|4.12-3.1.2.1|4.12-3.1.2|12.3|12|[1, 2]|1|1|1|[ "2A" ]|[1, 18]|NULL|NULL|[ [ 1, 1, 1 ], [ 1, 3, 4 ] ]|[ 11, 8, 7 ]|[ "ca", "ca^2", "c" ]|4T4|4|NULL|NULL|NULL|NULL|NULL|4.24-12.0.2-2-2-4|24.12|[0, 2, 2, 2, 4]
4|4.12-3.1.2.1.21|4.12-3.1.2.1|4.12-3.1.2|12.3|12|[1, 2]|1|1|1|[ "2A" ]|[1, 21]|NULL|NULL|[ [ 1, 1, 1 ], [ 1, 3, 4 ] ]|[ 8, 11, 7 ]|[ "ca^2", "ca", "c" ]|4T4|4|NULL|NULL|NULL|NULL|NULL|4.24-12.0.2-2-2-4|24.12|[0, 2, 2, 2, 4]
4|4.12-3.1.2.1.28|4.12-3.1.2.1|4.12-3.1.2|12.3|12|[1, 2]|1|1|1|[ "2A" ]|[1, 28]|NULL|NULL|[ [ 1, 1, 1 ], [ 1, 3, 4 ] ]|[ 12, 19, 7 ]|[ "cba", "ba^2", "c" ]|4T4|4|NULL|NULL|NULL|NULL|NULL|4.24-12.0.2-2-2-4|24.12|[0, 2, 2, 2, 4]
4|4.12-3.1.2.1.30|4.12-3.1.2.1|4.12-3.1.2|12.3|12|[1, 2]|1|1|1|[ "2A" ]|[1, 30]|NULL|NULL|[ [ 1, 1, 1 ], [ 1, 3, 4 ] ]|[ 15, 3, 7 ]|[ "cba^2", "a", "c" ]|4T4|4|NULL|NULL|NULL|NULL|NULL|4.24-12.0.2-2-2-4|24.12|[0, 2, 2, 2, 4]
4|4.3-1.2.0.1.1|4.3-1.2.0.1|4.3-1.2.0|3.1|3|[2]|2|0|3|[]|[1, 1]|NULL|NULL|[ [ 2, 1, 1 ], [ 2, 1, 2 ] ]|[ 3, 0, 0, 0 ]|[ "a", "Id(G)", "Id(G)", "Id(G)" ]|3T1|3|NULL|NULL|NULL|NULL|NULL|4.6-1.0.2-2-2-2-2-2|6.1|[0, 2, 2, 2, 2, 2, 2]
4|4.5-1.0.5-5-5-5.2.1|4.5-1.0.5-5-5-5.2|4.5-1.0.5-5-5-5|5.1|5|[0, 5, 5, 5, 5]|0|4|1|[ "5A-1", "5A-1", "5A-1", "5A-2" ]|[2, 1]|[ 2, 1 ]|[ 2, 1 ]|[ [ 4, 1, 2 ] ]|[ 33, 33, 33, 64 ]|[ "a", "a", "a", "a^2" ]|5T1|5|NULL|NULL|NULL|NULL|NULL|4.20-4.0.2-2-2-5|20.4|[0, 2, 2, 2, 5]
4|4.5-1.0.5-5-5-5.3.1|4.5-1.0.5-5-5-5.3|4.5-1.0.5-5-5-5|5.1|5|[0, 5, 5, 5, 5]|0|4|1|[ "5A-1", "5A2", "5A2", "5A2" ]|[3, 1]|[ 3, 1 ]|[ 2, 1 ]|[ [ 4, 1, 2 ] ]|[ 33, 90, 90, 90 ]|[ "a", "a^3", "a^3", "a^3" ]|5T1|5|NULL|NULL|NULL|NULL|NULL|4.20-4.0.2-2-2-5|20.4|[0, 2, 2, 2, 5]
4|4.5-1.0.5-5-5-5.5.1|4.5-1.0.5-5-5-5.5|4.5-1.0.5-5-5-5|5.1|5|[0, 5, 5, 5, 5]|0|4|1|[ "5A2", "5A1", "5A1", "5A1" ]|[5, 1]|[ 5, 1 ]|[ 2, 1 ]|[ [ 4, 1, 2 ] ]|[ 90, 96, 96, 96 ]|[ "a^3", "a^4", "a^4", "a^4" ]|5T1|5|NULL|NULL|NULL|NULL|NULL|4.20-4.0.2-2-2-5|20.4|[0, 2, 2, 2, 5]
4|4.5-1.0.5-5-5-5.7.1|4.5-1.0.5-5-5-5.7|4.5-1.0.5-5-5-5|5.1|5|[0, 5, 5, 5, 5]|0|4|1|[ "5A-2", "5A-2", "5A-2", "5A1" ]|[7, 1]|[ 7, 1 ]|[ 2, 1 ]|[ [ 4, 1, 2 ] ]|[ 64, 64, 64, 96 ]|[ "a^2", "a^2", "a^2", "a^4" ]|5T1|5|NULL|NULL|NULL|NULL|NULL|4.20-4.0.2-2-2-5|20.4|[0, 2, 2, 2, 5]
4|4.5-1.0.5-5-5-5.1.1|4.5-1.0.5-5-5-5.1|4.5-1.0.5-5-5-5|5.1|5|[0, 5, 5, 5, 5]|0|4|1|[ "5A-1", "5A-1", "5A1", "5A1" ]|[1, 1]|[ 1, 1 ]|[ 1, 1 ]|[ [ 4, 1, 2 ] ]|[ 33, 33, 96, 96 ]|[ "a", "a", "a^4", "a^4" ]|5T1|5|NULL|NULL|NULL|NULL|NULL|4.20-4.0.2-2-2-5|20.4|[0, 2, 2, 2, 5]
4|4.5-1.0.5-5-5-5.6.1|4.5-1.0.5-5-5-5.6|4.5-1.0.5-5-5-5|5.1|5|[0, 5, 5, 5, 5]|0|4|1|[ "5A-2", "5A-2", "5A2", "5A2" ]|[6, 1]|[ 6, 1 ]|[ 1, 1 ]|[ [ 4, 1, 2 ] ]|[ 64, 64, 90, 90 ]|[ "a^2", "a^2", "a^3", "a^3" ]|5T1|5|NULL|NULL|NULL|NULL|NULL|4.20-4.0.2-2-2-5|20.4|[0, 2, 2, 2, 5]
4|4.10-2.0.5-10-10.2.1|4.10-2.0.5-10-10.2|4.10-2.0.5-10-10|10.2|10|[0, 5, 10, 10]|0|3|0|[ "5A1", "10A-1", "10A3" ]|[2, 1]|[ 2, 1 ]|[ 2, 1 ]|[ [ 2, 1, 3 ], [ 2, 1, 4 ] ]|[ 818224, 409113, 2857680 ]|[ "a^8", "a^9", "a^3" ]|10T1|10|NULL|NULL|NULL|NULL|NULL|4.40-8.0.2-4-10|40.8|[0, 2, 4, 10]
4|4.10-2.0.5-10-10.3.1|4.10-2.0.5-10-10.3|4.10-2.0.5-10-10|10.2|10|[0, 5, 10, 10]|0|3|0|[ "5A-1", "10A3", "10A1" ]|[3, 1]|[ 3, 1 ]|[ 2, 1 ]|[ [ 2, 1, 3 ], [ 2, 1, 4 ] ]|[ 1636416, 2857680, 3265920 ]|[ "a^6", "a^3", "a" ]|10T1|10|NULL|NULL|NULL|NULL|NULL|4.40-8.0.2-4-10|40.8|[0, 2, 4, 10]
4|4.10-2.0.5-10-10.5.1|4.10-2.0.5-10-10.5|4.10-2.0.5-10-10|10.2|10|[0, 5, 10, 10]|0|3|0|[ "5A2", "10A-1", "10A-3" ]|[5, 1]|[ 5, 1 ]|[ 2, 1 ]|[ [ 2, 1, 3 ], [ 2, 1, 4 ] ]|[ 2453760, 409113, 1227330 ]|[ "a^4", "a^9", "a^7" ]|10T1|10|NULL|NULL|NULL|NULL|NULL|4.40-8.0.2-4-10|40.8|[0, 2, 4, 10]
4|4.10-2.0.5-10-10.8.1|4.10-2.0.5-10-10.8|4.10-2.0.5-10-10|10.2|10|[0, 5, 10, 10]|0|3|0|[ "5A-2", "10A-3", "10A1" ]|[8, 1]|[ 8, 1 ]|[ 2, 1 ]|[ [ 2, 1, 3 ], [ 2, 1, 4 ] ]|[ 3225600, 1227330, 3265920 ]|[ "a^2", "a^7", "a" ]|10T1|10|NULL|NULL|NULL|NULL|NULL|4.40-8.0.2-4-10|40.8|[0, 2, 4, 10]
4|4.20-3.0.4-4-5.1.1|4.20-3.0.4-4-5.1|4.20-3.0.4-4-5|20.3|20|[0, 4, 4, 5]|0|3|0|[ "4A-1", "4A1", "5A" ]|[1, 1]|[ 1, 1 ]|[ 1, 1 ]|[ [ 1, 4, 5 ] ]|[ 13, 106, 33 ]|[ "a", "ba^-1", "b^4" ]|5T3|5|NULL|NULL|NULL|NULL|NULL|4.120-34.0.2-4-5|120.34|[0, 2, 4, 5]
4|4.24-10.0.2-6-12.1.1|4.24-10.0.2-6-12.1|4.24-10.0.2-6-12|24.10|24|[0, 2, 6, 12]|0|3|0|[ "2B", "6B-1", "12A-1" ]|[1, 1]|[ 1, 1 ]|[ 1, 1 ]|[ [ 1, 1, 6 ], [ 1, 1, 11 ], [ 1, 2, 14 ] ]|[ 377242909, 110296604, 307676880 ]|[ "b^9a", "b^8a", "b" ]|12T14|12|NULL|NULL|NULL|NULL|NULL|4.72-42.0.2-3-12|72.42|[0, 2, 3, 12]
4|4.24-10.0.2-6-12.2.1|4.24-10.0.2-6-12.2|4.24-10.0.2-6-12|24.10|24|[0, 2, 6, 12]|0|3|0|[ "2B", "6C1", "12A1" ]|[2, 1]|[ 2, 1 ]|[ 1, 1 ]|[ [ 1, 1, 6 ], [ 1, 1, 11 ], [ 1, 2, 14 ] ]|[ 377242909, 417522589, 439084800 ]|[ "b^9a", "b^4a", "b^5" ]|12T14|12|NULL|NULL|NULL|NULL|NULL|4.72-42.0.2-3-12|72.42|[0, 2, 3, 12]
4|4.24-10.0.2-6-12.3.1|4.24-10.0.2-6-12.3|4.24-10.0.2-6-12|24.10|24|[0, 2, 6, 12]|0|3|0|[ "2C", "6B1", "12A1" ]|[3, 1]|[ 3, 1 ]|[ 1, 1 ]|[ [ 1, 1, 9 ], [ 1, 1, 11 ], [ 1, 2, 14 ] ]|[ 245419970, 66341893, 219773400 ]|[ "a", "ba", "b^11" ]|12T14|12|NULL|NULL|NULL|NULL|NULL|4.72-42.0.2-3-12|72.42|[0, 2, 3, 12]
4|4.24-10.0.2-6-12.4.1|4.24-10.0.2-6-12.4|4.24-10.0.2-6-12|24.10|24|[0, 2, 6, 12]|0|3|0|[ "2C", "6C-1", "12A-1" ]|[4, 1]|[ 4, 1 ]|[ 1, 1 ]|[ [ 1, 1, 9 ], [ 1, 1, 11 ], [ 1, 2, 14 ] ]|[ 245419970, 201466010, 43954713 ]|[ "a", "b^5a", "b^7" ]|12T14|12|NULL|NULL|NULL|NULL|NULL|4.72-42.0.2-3-12|72.42|[0, 2, 3, 12]
