total_label|passport_label|con|con_label|connected_genvec
5.6-1.1.3.3.1.17|5.6-1.1.3.3.1|[ 3, 3 ]|[ 3A, 3A ]|[ b^2a, b, b^2, b^2 ]
5.6-1.1.3.3.1.18|5.6-1.1.3.3.1|[ 3, 3 ]|[ 3A, 3A ]|[ b^2a, b^2a, b^2, b ]
5.6-2.1.3.3.1.1|5.6-2.1.3.3.1|[ 3, 4 ]|[ 3A1, 3A-1 ]|[ a^3, a^4, a^4, a^2 ]
5.8-1.1.2.2.1.1|5.8-1.1.2.2.1|[ 2, 2 ]|[ 2A, 2A ]|[ Id(G), a, a^-4, a^-4 ]
5.8-1.1.2.2.1.2|5.8-1.1.2.2.1|[ 2, 2 ]|[ 2A, 2A ]|[ Id(G), a^-3, a^-4, a^-4 ]
5.8-1.1.2.2.1.3|5.8-1.1.2.2.1|[ 2, 2 ]|[ 2A, 2A ]|[ Id(G), a^-1, a^-4, a^-4 ]
5.8-1.1.2.2.1.4|5.8-1.1.2.2.1|[ 2, 2 ]|[ 2A, 2A ]|[ Id(G), a^3, a^-4, a^-4 ]
5.8-1.1.2.2.1.5|5.8-1.1.2.2.1|[ 2, 2 ]|[ 2A, 2A ]|[ a, Id(G), a^-4, a^-4 ]
5.8-1.1.2.2.1.6|5.8-1.1.2.2.1|[ 2, 2 ]|[ 2A, 2A ]|[ a, a, a^-4, a^-4 ]
5.8-1.1.2.2.1.7|5.8-1.1.2.2.1|[ 2, 2 ]|[ 2A, 2A ]|[ a, a^-4, a^-4, a^-4 ]
5.8-1.1.2.2.1.8|5.8-1.1.2.2.1|[ 2, 2 ]|[ 2A, 2A ]|[ a, a^-3, a^-4, a^-4 ]
5.8-1.1.2.2.1.9|5.8-1.1.2.2.1|[ 2, 2 ]|[ 2A, 2A ]|[ a, a^-2, a^-4, a^-4 ]
5.8-1.1.2.2.1.10|5.8-1.1.2.2.1|[ 2, 2 ]|[ 2A, 2A ]|[ a, a^-1, a^-4, a^-4 ]
5.8-1.1.2.2.1.11|5.8-1.1.2.2.1|[ 2, 2 ]|[ 2A, 2A ]|[ a, a^2, a^-4, a^-4 ]
5.8-1.1.2.2.1.12|5.8-1.1.2.2.1|[ 2, 2 ]|[ 2A, 2A ]|[ a, a^3, a^-4, a^-4 ]
5.8-1.1.2.2.1.13|5.8-1.1.2.2.1|[ 2, 2 ]|[ 2A, 2A ]|[ a^-4, a, a^-4, a^-4 ]
5.8-1.1.2.2.1.14|5.8-1.1.2.2.1|[ 2, 2 ]|[ 2A, 2A ]|[ a^-4, a^-3, a^-4, a^-4 ]
5.8-1.1.2.2.1.15|5.8-1.1.2.2.1|[ 2, 2 ]|[ 2A, 2A ]|[ a^-4, a^-1, a^-4, a^-4 ]
5.8-1.1.2.2.1.16|5.8-1.1.2.2.1|[ 2, 2 ]|[ 2A, 2A ]|[ a^-4, a^3, a^-4, a^-4 ]
5.8-1.1.2.2.1.17|5.8-1.1.2.2.1|[ 2, 2 ]|[ 2A, 2A ]|[ a^-3, Id(G), a^-4, a^-4 ]
5.8-1.1.2.2.1.18|5.8-1.1.2.2.1|[ 2, 2 ]|[ 2A, 2A ]|[ a^-3, a, a^-4, a^-4 ]
5.8-1.1.2.2.1.19|5.8-1.1.2.2.1|[ 2, 2 ]|[ 2A, 2A ]|[ a^-3, a^-4, a^-4, a^-4 ]
5.8-1.1.2.2.1.20|5.8-1.1.2.2.1|[ 2, 2 ]|[ 2A, 2A ]|[ a^-3, a^-3, a^-4, a^-4 ]
5.8-1.1.2.2.1.21|5.8-1.1.2.2.1|[ 2, 2 ]|[ 2A, 2A ]|[ a^-3, a^-2, a^-4, a^-4 ]
5.8-1.1.2.2.1.22|5.8-1.1.2.2.1|[ 2, 2 ]|[ 2A, 2A ]|[ a^-3, a^-1, a^-4, a^-4 ]
5.8-1.1.2.2.1.23|5.8-1.1.2.2.1|[ 2, 2 ]|[ 2A, 2A ]|[ a^-3, a^2, a^-4, a^-4 ]
5.8-1.1.2.2.1.24|5.8-1.1.2.2.1|[ 2, 2 ]|[ 2A, 2A ]|[ a^-3, a^3, a^-4, a^-4 ]
5.8-1.1.2.2.1.25|5.8-1.1.2.2.1|[ 2, 2 ]|[ 2A, 2A ]|[ a^-2, a, a^-4, a^-4 ]
5.8-1.1.2.2.1.26|5.8-1.1.2.2.1|[ 2, 2 ]|[ 2A, 2A ]|[ a^-2, a^-3, a^-4, a^-4 ]
5.8-1.1.2.2.1.27|5.8-1.1.2.2.1|[ 2, 2 ]|[ 2A, 2A ]|[ a^-2, a^-1, a^-4, a^-4 ]
5.8-1.1.2.2.1.28|5.8-1.1.2.2.1|[ 2, 2 ]|[ 2A, 2A ]|[ a^-2, a^3, a^-4, a^-4 ]
5.8-1.1.2.2.1.29|5.8-1.1.2.2.1|[ 2, 2 ]|[ 2A, 2A ]|[ a^-1, Id(G), a^-4, a^-4 ]
5.8-1.1.2.2.1.30|5.8-1.1.2.2.1|[ 2, 2 ]|[ 2A, 2A ]|[ a^-1, a, a^-4, a^-4 ]
5.8-1.1.2.2.1.31|5.8-1.1.2.2.1|[ 2, 2 ]|[ 2A, 2A ]|[ a^-1, a^-4, a^-4, a^-4 ]
5.8-1.1.2.2.1.32|5.8-1.1.2.2.1|[ 2, 2 ]|[ 2A, 2A ]|[ a^-1, a^-3, a^-4, a^-4 ]
5.8-1.1.2.2.1.33|5.8-1.1.2.2.1|[ 2, 2 ]|[ 2A, 2A ]|[ a^-1, a^-2, a^-4, a^-4 ]
5.8-1.1.2.2.1.34|5.8-1.1.2.2.1|[ 2, 2 ]|[ 2A, 2A ]|[ a^-1, a^-1, a^-4, a^-4 ]
5.8-1.1.2.2.1.35|5.8-1.1.2.2.1|[ 2, 2 ]|[ 2A, 2A ]|[ a^-1, a^2, a^-4, a^-4 ]
5.8-1.1.2.2.1.36|5.8-1.1.2.2.1|[ 2, 2 ]|[ 2A, 2A ]|[ a^-1, a^3, a^-4, a^-4 ]
5.8-1.1.2.2.1.37|5.8-1.1.2.2.1|[ 2, 2 ]|[ 2A, 2A ]|[ a^2, a, a^-4, a^-4 ]
5.8-1.1.2.2.1.38|5.8-1.1.2.2.1|[ 2, 2 ]|[ 2A, 2A ]|[ a^2, a^-3, a^-4, a^-4 ]
5.8-1.1.2.2.1.39|5.8-1.1.2.2.1|[ 2, 2 ]|[ 2A, 2A ]|[ a^2, a^-1, a^-4, a^-4 ]
5.8-1.1.2.2.1.40|5.8-1.1.2.2.1|[ 2, 2 ]|[ 2A, 2A ]|[ a^2, a^3, a^-4, a^-4 ]
5.8-1.1.2.2.1.41|5.8-1.1.2.2.1|[ 2, 2 ]|[ 2A, 2A ]|[ a^3, Id(G), a^-4, a^-4 ]
5.8-1.1.2.2.1.42|5.8-1.1.2.2.1|[ 2, 2 ]|[ 2A, 2A ]|[ a^3, a, a^-4, a^-4 ]
5.8-1.1.2.2.1.43|5.8-1.1.2.2.1|[ 2, 2 ]|[ 2A, 2A ]|[ a^3, a^-4, a^-4, a^-4 ]
5.8-1.1.2.2.1.44|5.8-1.1.2.2.1|[ 2, 2 ]|[ 2A, 2A ]|[ a^3, a^-3, a^-4, a^-4 ]
5.8-1.1.2.2.1.45|5.8-1.1.2.2.1|[ 2, 2 ]|[ 2A, 2A ]|[ a^3, a^-2, a^-4, a^-4 ]
5.8-1.1.2.2.1.46|5.8-1.1.2.2.1|[ 2, 2 ]|[ 2A, 2A ]|[ a^3, a^-1, a^-4, a^-4 ]
5.8-1.1.2.2.1.47|5.8-1.1.2.2.1|[ 2, 2 ]|[ 2A, 2A ]|[ a^3, a^2, a^-4, a^-4 ]
5.8-1.1.2.2.1.48|5.8-1.1.2.2.1|[ 2, 2 ]|[ 2A, 2A ]|[ a^3, a^3, a^-4, a^-4 ]
5.8-2.1.2.2.1.1|5.8-2.1.2.2.1|[ 2, 2 ]|[ 2A, 2A ]|[ a, b, b^-2, b^-2 ]
5.8-2.1.2.2.1.2|5.8-2.1.2.2.1|[ 2, 2 ]|[ 2A, 2A ]|[ a, ba, b^-2, b^-2 ]
5.8-2.1.2.2.1.3|5.8-2.1.2.2.1|[ 2, 2 ]|[ 2A, 2A ]|[ a, b^-1, b^-2, b^-2 ]
5.8-2.1.2.2.1.4|5.8-2.1.2.2.1|[ 2, 2 ]|[ 2A, 2A ]|[ a, b^-1a, b^-2, b^-2 ]
5.8-2.1.2.2.1.5|5.8-2.1.2.2.1|[ 2, 2 ]|[ 2A, 2A ]|[ b, a, b^-2, b^-2 ]
5.8-2.1.2.2.1.6|5.8-2.1.2.2.1|[ 2, 2 ]|[ 2A, 2A ]|[ b, ba, b^-2, b^-2 ]
5.8-2.1.2.2.1.7|5.8-2.1.2.2.1|[ 2, 2 ]|[ 2A, 2A ]|[ b, b^-2a, b^-2, b^-2 ]
5.8-2.1.2.2.1.8|5.8-2.1.2.2.1|[ 2, 2 ]|[ 2A, 2A ]|[ b, b^-1a, b^-2, b^-2 ]
5.8-2.1.2.2.1.9|5.8-2.1.2.2.1|[ 2, 2 ]|[ 2A, 2A ]|[ ba, a, b^-2, b^-2 ]
5.8-2.1.2.2.1.10|5.8-2.1.2.2.1|[ 2, 2 ]|[ 2A, 2A ]|[ ba, b, b^-2, b^-2 ]
5.8-2.1.2.2.1.11|5.8-2.1.2.2.1|[ 2, 2 ]|[ 2A, 2A ]|[ ba, b^-2a, b^-2, b^-2 ]
5.8-2.1.2.2.1.12|5.8-2.1.2.2.1|[ 2, 2 ]|[ 2A, 2A ]|[ ba, b^-1, b^-2, b^-2 ]
5.8-2.1.2.2.1.13|5.8-2.1.2.2.1|[ 2, 2 ]|[ 2A, 2A ]|[ b^-2a, b, b^-2, b^-2 ]
5.8-2.1.2.2.1.14|5.8-2.1.2.2.1|[ 2, 2 ]|[ 2A, 2A ]|[ b^-2a, ba, b^-2, b^-2 ]
5.8-2.1.2.2.1.15|5.8-2.1.2.2.1|[ 2, 2 ]|[ 2A, 2A ]|[ b^-2a, b^-1, b^-2, b^-2 ]
5.8-2.1.2.2.1.16|5.8-2.1.2.2.1|[ 2, 2 ]|[ 2A, 2A ]|[ b^-2a, b^-1a, b^-2, b^-2 ]
5.8-2.1.2.2.1.17|5.8-2.1.2.2.1|[ 2, 2 ]|[ 2A, 2A ]|[ b^-1, a, b^-2, b^-2 ]
5.8-2.1.2.2.1.18|5.8-2.1.2.2.1|[ 2, 2 ]|[ 2A, 2A ]|[ b^-1, ba, b^-2, b^-2 ]
5.8-2.1.2.2.1.19|5.8-2.1.2.2.1|[ 2, 2 ]|[ 2A, 2A ]|[ b^-1, b^-2a, b^-2, b^-2 ]
5.8-2.1.2.2.1.20|5.8-2.1.2.2.1|[ 2, 2 ]|[ 2A, 2A ]|[ b^-1, b^-1a, b^-2, b^-2 ]
5.8-2.1.2.2.1.21|5.8-2.1.2.2.1|[ 2, 2 ]|[ 2A, 2A ]|[ b^-1a, a, b^-2, b^-2 ]
5.8-2.1.2.2.1.22|5.8-2.1.2.2.1|[ 2, 2 ]|[ 2A, 2A ]|[ b^-1a, b, b^-2, b^-2 ]
5.8-2.1.2.2.1.23|5.8-2.1.2.2.1|[ 2, 2 ]|[ 2A, 2A ]|[ b^-1a, b^-2a, b^-2, b^-2 ]
5.8-2.1.2.2.1.24|5.8-2.1.2.2.1|[ 2, 2 ]|[ 2A, 2A ]|[ b^-1a, b^-1, b^-2, b^-2 ]
5.8-2.1.2.2.2.1|5.8-2.1.2.2.2|[ 3, 3 ]|[ 2B, 2B ]|[ Id(G), b, a, a ]
5.8-2.1.2.2.2.2|5.8-2.1.2.2.2|[ 3, 3 ]|[ 2B, 2B ]|[ Id(G), ba, a, a ]
5.8-2.1.2.2.2.3|5.8-2.1.2.2.2|[ 3, 3 ]|[ 2B, 2B ]|[ Id(G), b^-1, a, a ]
5.8-2.1.2.2.2.4|5.8-2.1.2.2.2|[ 3, 3 ]|[ 2B, 2B ]|[ Id(G), b^-1a, a, a ]
5.8-2.1.2.2.2.5|5.8-2.1.2.2.2|[ 3, 3 ]|[ 2B, 2B ]|[ a, b, a, a ]
5.8-2.1.2.2.2.6|5.8-2.1.2.2.2|[ 3, 3 ]|[ 2B, 2B ]|[ a, ba, a, a ]
5.8-2.1.2.2.2.7|5.8-2.1.2.2.2|[ 3, 3 ]|[ 2B, 2B ]|[ a, b^-1, a, a ]
5.8-2.1.2.2.2.8|5.8-2.1.2.2.2|[ 3, 3 ]|[ 2B, 2B ]|[ a, b^-1a, a, a ]
5.8-2.1.2.2.2.9|5.8-2.1.2.2.2|[ 3, 3 ]|[ 2B, 2B ]|[ b, Id(G), a, a ]
5.8-2.1.2.2.2.10|5.8-2.1.2.2.2|[ 3, 3 ]|[ 2B, 2B ]|[ b, a, a, a ]
5.8-2.1.2.2.2.11|5.8-2.1.2.2.2|[ 3, 3 ]|[ 2B, 2B ]|[ b, b, a, a ]
5.8-2.1.2.2.2.12|5.8-2.1.2.2.2|[ 3, 3 ]|[ 2B, 2B ]|[ b, ba, a, a ]
5.8-2.1.2.2.2.13|5.8-2.1.2.2.2|[ 3, 3 ]|[ 2B, 2B ]|[ b, b^-2, a, a ]
5.8-2.1.2.2.2.14|5.8-2.1.2.2.2|[ 3, 3 ]|[ 2B, 2B ]|[ b, b^-2a, a, a ]
5.8-2.1.2.2.2.15|5.8-2.1.2.2.2|[ 3, 3 ]|[ 2B, 2B ]|[ b, b^-1, a, a ]
5.8-2.1.2.2.2.16|5.8-2.1.2.2.2|[ 3, 3 ]|[ 2B, 2B ]|[ b, b^-1a, a, a ]
5.8-2.1.2.2.2.17|5.8-2.1.2.2.2|[ 3, 3 ]|[ 2B, 2B ]|[ ba, Id(G), a, a ]
5.8-2.1.2.2.2.18|5.8-2.1.2.2.2|[ 3, 3 ]|[ 2B, 2B ]|[ ba, a, a, a ]
5.8-2.1.2.2.2.19|5.8-2.1.2.2.2|[ 3, 3 ]|[ 2B, 2B ]|[ ba, b, a, a ]
5.8-2.1.2.2.2.20|5.8-2.1.2.2.2|[ 3, 3 ]|[ 2B, 2B ]|[ ba, ba, a, a ]
5.8-2.1.2.2.2.21|5.8-2.1.2.2.2|[ 3, 3 ]|[ 2B, 2B ]|[ ba, b^-2, a, a ]
5.8-2.1.2.2.2.22|5.8-2.1.2.2.2|[ 3, 3 ]|[ 2B, 2B ]|[ ba, b^-2a, a, a ]
5.8-2.1.2.2.2.23|5.8-2.1.2.2.2|[ 3, 3 ]|[ 2B, 2B ]|[ ba, b^-1, a, a ]
5.8-2.1.2.2.2.24|5.8-2.1.2.2.2|[ 3, 3 ]|[ 2B, 2B ]|[ ba, b^-1a, a, a ]
5.8-2.1.2.2.2.25|5.8-2.1.2.2.2|[ 3, 3 ]|[ 2B, 2B ]|[ b^-2, b, a, a ]
5.8-2.1.2.2.2.26|5.8-2.1.2.2.2|[ 3, 3 ]|[ 2B, 2B ]|[ b^-2, ba, a, a ]
5.8-2.1.2.2.2.27|5.8-2.1.2.2.2|[ 3, 3 ]|[ 2B, 2B ]|[ b^-2, b^-1, a, a ]
5.8-2.1.2.2.2.28|5.8-2.1.2.2.2|[ 3, 3 ]|[ 2B, 2B ]|[ b^-2, b^-1a, a, a ]
5.8-2.1.2.2.2.29|5.8-2.1.2.2.2|[ 3, 3 ]|[ 2B, 2B ]|[ b^-2a, b, a, a ]
5.8-2.1.2.2.2.30|5.8-2.1.2.2.2|[ 3, 3 ]|[ 2B, 2B ]|[ b^-2a, ba, a, a ]
5.8-2.1.2.2.2.31|5.8-2.1.2.2.2|[ 3, 3 ]|[ 2B, 2B ]|[ b^-2a, b^-1, a, a ]
5.8-2.1.2.2.2.32|5.8-2.1.2.2.2|[ 3, 3 ]|[ 2B, 2B ]|[ b^-2a, b^-1a, a, a ]
5.8-2.1.2.2.2.33|5.8-2.1.2.2.2|[ 3, 3 ]|[ 2B, 2B ]|[ b^-1, Id(G), a, a ]
5.8-2.1.2.2.2.34|5.8-2.1.2.2.2|[ 3, 3 ]|[ 2B, 2B ]|[ b^-1, a, a, a ]
5.8-2.1.2.2.2.35|5.8-2.1.2.2.2|[ 3, 3 ]|[ 2B, 2B ]|[ b^-1, b, a, a ]
5.8-2.1.2.2.2.36|5.8-2.1.2.2.2|[ 3, 3 ]|[ 2B, 2B ]|[ b^-1, ba, a, a ]
5.8-2.1.2.2.2.37|5.8-2.1.2.2.2|[ 3, 3 ]|[ 2B, 2B ]|[ b^-1, b^-2, a, a ]
5.8-2.1.2.2.2.38|5.8-2.1.2.2.2|[ 3, 3 ]|[ 2B, 2B ]|[ b^-1, b^-2a, a, a ]
5.8-2.1.2.2.2.39|5.8-2.1.2.2.2|[ 3, 3 ]|[ 2B, 2B ]|[ b^-1, b^-1, a, a ]
5.8-2.1.2.2.2.40|5.8-2.1.2.2.2|[ 3, 3 ]|[ 2B, 2B ]|[ b^-1, b^-1a, a, a ]
5.8-2.1.2.2.2.41|5.8-2.1.2.2.2|[ 3, 3 ]|[ 2B, 2B ]|[ b^-1a, Id(G), a, a ]
5.8-2.1.2.2.2.42|5.8-2.1.2.2.2|[ 3, 3 ]|[ 2B, 2B ]|[ b^-1a, a, a, a ]
5.8-2.1.2.2.2.43|5.8-2.1.2.2.2|[ 3, 3 ]|[ 2B, 2B ]|[ b^-1a, b, a, a ]
5.8-2.1.2.2.2.44|5.8-2.1.2.2.2|[ 3, 3 ]|[ 2B, 2B ]|[ b^-1a, ba, a, a ]
5.8-2.1.2.2.2.45|5.8-2.1.2.2.2|[ 3, 3 ]|[ 2B, 2B ]|[ b^-1a, b^-2, a, a ]
5.8-2.1.2.2.2.46|5.8-2.1.2.2.2|[ 3, 3 ]|[ 2B, 2B ]|[ b^-1a, b^-2a, a, a ]
5.8-2.1.2.2.2.47|5.8-2.1.2.2.2|[ 3, 3 ]|[ 2B, 2B ]|[ b^-1a, b^-1, a, a ]
5.8-2.1.2.2.2.48|5.8-2.1.2.2.2|[ 3, 3 ]|[ 2B, 2B ]|[ b^-1a, b^-1a, a, a ]
5.8-2.1.2.2.3.1|5.8-2.1.2.2.3|[ 4, 4 ]|[ 2C, 2C ]|[ Id(G), b, b^-2a, b^-2a ]
5.8-2.1.2.2.3.2|5.8-2.1.2.2.3|[ 4, 4 ]|[ 2C, 2C ]|[ Id(G), ba, b^-2a, b^-2a ]
5.8-2.1.2.2.3.3|5.8-2.1.2.2.3|[ 4, 4 ]|[ 2C, 2C ]|[ Id(G), b^-1, b^-2a, b^-2a ]
5.8-2.1.2.2.3.4|5.8-2.1.2.2.3|[ 4, 4 ]|[ 2C, 2C ]|[ Id(G), b^-1a, b^-2a, b^-2a ]
5.8-2.1.2.2.3.5|5.8-2.1.2.2.3|[ 4, 4 ]|[ 2C, 2C ]|[ a, b, b^-2a, b^-2a ]
5.8-2.1.2.2.3.6|5.8-2.1.2.2.3|[ 4, 4 ]|[ 2C, 2C ]|[ a, ba, b^-2a, b^-2a ]
5.8-2.1.2.2.3.7|5.8-2.1.2.2.3|[ 4, 4 ]|[ 2C, 2C ]|[ a, b^-1, b^-2a, b^-2a ]
5.8-2.1.2.2.3.8|5.8-2.1.2.2.3|[ 4, 4 ]|[ 2C, 2C ]|[ a, b^-1a, b^-2a, b^-2a ]
5.8-2.1.2.2.3.9|5.8-2.1.2.2.3|[ 4, 4 ]|[ 2C, 2C ]|[ b, Id(G), b^-2a, b^-2a ]
5.8-2.1.2.2.3.10|5.8-2.1.2.2.3|[ 4, 4 ]|[ 2C, 2C ]|[ b, a, b^-2a, b^-2a ]
5.8-2.1.2.2.3.11|5.8-2.1.2.2.3|[ 4, 4 ]|[ 2C, 2C ]|[ b, b, b^-2a, b^-2a ]
5.8-2.1.2.2.3.12|5.8-2.1.2.2.3|[ 4, 4 ]|[ 2C, 2C ]|[ b, ba, b^-2a, b^-2a ]
5.8-2.1.2.2.3.13|5.8-2.1.2.2.3|[ 4, 4 ]|[ 2C, 2C ]|[ b, b^-2, b^-2a, b^-2a ]
5.8-2.1.2.2.3.14|5.8-2.1.2.2.3|[ 4, 4 ]|[ 2C, 2C ]|[ b, b^-2a, b^-2a, b^-2a ]
5.8-2.1.2.2.3.15|5.8-2.1.2.2.3|[ 4, 4 ]|[ 2C, 2C ]|[ b, b^-1, b^-2a, b^-2a ]
5.8-2.1.2.2.3.16|5.8-2.1.2.2.3|[ 4, 4 ]|[ 2C, 2C ]|[ b, b^-1a, b^-2a, b^-2a ]
5.8-2.1.2.2.3.17|5.8-2.1.2.2.3|[ 4, 4 ]|[ 2C, 2C ]|[ ba, Id(G), b^-2a, b^-2a ]
5.8-2.1.2.2.3.18|5.8-2.1.2.2.3|[ 4, 4 ]|[ 2C, 2C ]|[ ba, a, b^-2a, b^-2a ]
5.8-2.1.2.2.3.19|5.8-2.1.2.2.3|[ 4, 4 ]|[ 2C, 2C ]|[ ba, b, b^-2a, b^-2a ]
5.8-2.1.2.2.3.20|5.8-2.1.2.2.3|[ 4, 4 ]|[ 2C, 2C ]|[ ba, ba, b^-2a, b^-2a ]
5.8-2.1.2.2.3.21|5.8-2.1.2.2.3|[ 4, 4 ]|[ 2C, 2C ]|[ ba, b^-2, b^-2a, b^-2a ]
5.8-2.1.2.2.3.22|5.8-2.1.2.2.3|[ 4, 4 ]|[ 2C, 2C ]|[ ba, b^-2a, b^-2a, b^-2a ]
5.8-2.1.2.2.3.23|5.8-2.1.2.2.3|[ 4, 4 ]|[ 2C, 2C ]|[ ba, b^-1, b^-2a, b^-2a ]
5.8-2.1.2.2.3.24|5.8-2.1.2.2.3|[ 4, 4 ]|[ 2C, 2C ]|[ ba, b^-1a, b^-2a, b^-2a ]
5.8-2.1.2.2.3.25|5.8-2.1.2.2.3|[ 4, 4 ]|[ 2C, 2C ]|[ b^-2, b, b^-2a, b^-2a ]
5.8-2.1.2.2.3.26|5.8-2.1.2.2.3|[ 4, 4 ]|[ 2C, 2C ]|[ b^-2, ba, b^-2a, b^-2a ]
5.8-2.1.2.2.3.27|5.8-2.1.2.2.3|[ 4, 4 ]|[ 2C, 2C ]|[ b^-2, b^-1, b^-2a, b^-2a ]
5.8-2.1.2.2.3.28|5.8-2.1.2.2.3|[ 4, 4 ]|[ 2C, 2C ]|[ b^-2, b^-1a, b^-2a, b^-2a ]
5.8-2.1.2.2.3.29|5.8-2.1.2.2.3|[ 4, 4 ]|[ 2C, 2C ]|[ b^-2a, b, b^-2a, b^-2a ]
5.8-2.1.2.2.3.30|5.8-2.1.2.2.3|[ 4, 4 ]|[ 2C, 2C ]|[ b^-2a, ba, b^-2a, b^-2a ]
5.8-2.1.2.2.3.31|5.8-2.1.2.2.3|[ 4, 4 ]|[ 2C, 2C ]|[ b^-2a, b^-1, b^-2a, b^-2a ]
5.8-2.1.2.2.3.32|5.8-2.1.2.2.3|[ 4, 4 ]|[ 2C, 2C ]|[ b^-2a, b^-1a, b^-2a, b^-2a ]
5.8-2.1.2.2.3.33|5.8-2.1.2.2.3|[ 4, 4 ]|[ 2C, 2C ]|[ b^-1, Id(G), b^-2a, b^-2a ]
5.8-2.1.2.2.3.34|5.8-2.1.2.2.3|[ 4, 4 ]|[ 2C, 2C ]|[ b^-1, a, b^-2a, b^-2a ]
5.8-2.1.2.2.3.35|5.8-2.1.2.2.3|[ 4, 4 ]|[ 2C, 2C ]|[ b^-1, b, b^-2a, b^-2a ]
5.8-2.1.2.2.3.36|5.8-2.1.2.2.3|[ 4, 4 ]|[ 2C, 2C ]|[ b^-1, ba, b^-2a, b^-2a ]
5.8-2.1.2.2.3.37|5.8-2.1.2.2.3|[ 4, 4 ]|[ 2C, 2C ]|[ b^-1, b^-2, b^-2a, b^-2a ]
5.8-2.1.2.2.3.38|5.8-2.1.2.2.3|[ 4, 4 ]|[ 2C, 2C ]|[ b^-1, b^-2a, b^-2a, b^-2a ]
5.8-2.1.2.2.3.39|5.8-2.1.2.2.3|[ 4, 4 ]|[ 2C, 2C ]|[ b^-1, b^-1, b^-2a, b^-2a ]
5.8-2.1.2.2.3.40|5.8-2.1.2.2.3|[ 4, 4 ]|[ 2C, 2C ]|[ b^-1, b^-1a, b^-2a, b^-2a ]
5.8-2.1.2.2.3.41|5.8-2.1.2.2.3|[ 4, 4 ]|[ 2C, 2C ]|[ b^-1a, Id(G), b^-2a, b^-2a ]
5.8-2.1.2.2.3.42|5.8-2.1.2.2.3|[ 4, 4 ]|[ 2C, 2C ]|[ b^-1a, a, b^-2a, b^-2a ]
5.8-2.1.2.2.3.43|5.8-2.1.2.2.3|[ 4, 4 ]|[ 2C, 2C ]|[ b^-1a, b, b^-2a, b^-2a ]
5.8-2.1.2.2.3.44|5.8-2.1.2.2.3|[ 4, 4 ]|[ 2C, 2C ]|[ b^-1a, ba, b^-2a, b^-2a ]
5.8-2.1.2.2.3.45|5.8-2.1.2.2.3|[ 4, 4 ]|[ 2C, 2C ]|[ b^-1a, b^-2, b^-2a, b^-2a ]
5.8-2.1.2.2.3.46|5.8-2.1.2.2.3|[ 4, 4 ]|[ 2C, 2C ]|[ b^-1a, b^-2a, b^-2a, b^-2a ]
5.8-2.1.2.2.3.47|5.8-2.1.2.2.3|[ 4, 4 ]|[ 2C, 2C ]|[ b^-1a, b^-1, b^-2a, b^-2a ]
5.8-2.1.2.2.3.48|5.8-2.1.2.2.3|[ 4, 4 ]|[ 2C, 2C ]|[ b^-1a, b^-1a, b^-2a, b^-2a ]
5.8-3.1.2.2.1.1|5.8-3.1.2.2.1|[ 3, 3 ]|[ 2B, 2B ]|[ Id(G), b, a, a ]
5.8-3.1.2.2.1.2|5.8-3.1.2.2.1|[ 3, 3 ]|[ 2B, 2B ]|[ Id(G), ba, a, a ]
5.8-3.1.2.2.1.3|5.8-3.1.2.2.1|[ 3, 3 ]|[ 2B, 2B ]|[ Id(G), b^-1, a, a ]
5.8-3.1.2.2.1.4|5.8-3.1.2.2.1|[ 3, 3 ]|[ 2B, 2B ]|[ Id(G), b^-1a, a, a ]
5.8-3.1.2.2.1.5|5.8-3.1.2.2.1|[ 3, 3 ]|[ 2B, 2B ]|[ a, b, a, b^-2a ]
5.8-3.1.2.2.1.6|5.8-3.1.2.2.1|[ 3, 3 ]|[ 2B, 2B ]|[ a, ba, a, b^-2a ]
5.8-3.1.2.2.1.7|5.8-3.1.2.2.1|[ 3, 3 ]|[ 2B, 2B ]|[ a, b^-1, a, b^-2a ]
5.8-3.1.2.2.1.8|5.8-3.1.2.2.1|[ 3, 3 ]|[ 2B, 2B ]|[ a, b^-1a, a, b^-2a ]
5.8-3.1.2.2.1.9|5.8-3.1.2.2.1|[ 3, 3 ]|[ 2B, 2B ]|[ b, Id(G), a, a ]
5.8-3.1.2.2.1.10|5.8-3.1.2.2.1|[ 3, 3 ]|[ 2B, 2B ]|[ b, a, a, b^-2a ]
5.8-3.1.2.2.1.11|5.8-3.1.2.2.1|[ 3, 3 ]|[ 2B, 2B ]|[ b, b, a, a ]
5.8-3.1.2.2.1.12|5.8-3.1.2.2.1|[ 3, 3 ]|[ 2B, 2B ]|[ b, ba, a, b^-2a ]
5.8-3.1.2.2.1.13|5.8-3.1.2.2.1|[ 3, 3 ]|[ 2B, 2B ]|[ b, b^-2, a, a ]
5.8-3.1.2.2.1.14|5.8-3.1.2.2.1|[ 3, 3 ]|[ 2B, 2B ]|[ b, b^-2a, a, b^-2a ]
5.8-3.1.2.2.1.15|5.8-3.1.2.2.1|[ 3, 3 ]|[ 2B, 2B ]|[ b, b^-1, a, a ]
5.8-3.1.2.2.1.16|5.8-3.1.2.2.1|[ 3, 3 ]|[ 2B, 2B ]|[ b, b^-1a, a, b^-2a ]
5.8-3.1.2.2.1.17|5.8-3.1.2.2.1|[ 3, 3 ]|[ 2B, 2B ]|[ ba, Id(G), a, a ]
